e_feat_id	name	source	type	contig	start	stop	strand
261	Wade_p261	Wade	Promoter	U00096	440999	440999	+
2610	Wade_p2610	Wade	Promoter	U00096	189557	189557	-
2611	Wade_p2611	Wade	Promoter	U00096	189558	189558	-
2612	Wade_p2612	Wade	Promoter	U00096	189559	189559	-
2613	Wade_p2613	Wade	Promoter	U00096	190847	190847	-
2614	Wade_p2614	Wade	Promoter	U00096	193714	193714	-
2615	Wade_p2615	Wade	Promoter	U00096	202129	202129	-
2616	Wade_p2616	Wade	Promoter	U00096	203116	203116	-
2617	Wade_p2617	Wade	Promoter	U00096	211376	211376	-
2618	Wade_p2618	Wade	Promoter	U00096	214168	214168	-
2619	Wade_p2619	Wade	Promoter	U00096	214169	214169	-
262	Wade_p262	Wade	Promoter	U00096	441467	441467	+
2620	Wade_p2620	Wade	Promoter	U00096	214170	214170	-
2621	Wade_p2621	Wade	Promoter	U00096	214196	214196	-
2622	Wade_p2622	Wade	Promoter	U00096	214199	214199	-
2623	Wade_p2623	Wade	Promoter	U00096	216326	216326	-
2624	Wade_p2624	Wade	Promoter	U00096	217281	217281	-
2625	Wade_p2625	Wade	Promoter	U00096	217282	217282	-
2626	Wade_p2626	Wade	Promoter	U00096	220022	220022	-
2627	Wade_p2627	Wade	Promoter	U00096	222036	222036	-
2628	Wade_p2628	Wade	Promoter	U00096	222713	222713	-
2629	Wade_p2629	Wade	Promoter	U00096	222715	222715	-
263	Wade_p263	Wade	Promoter	U00096	441468	441468	+
2630	Wade_p2630	Wade	Promoter	U00096	229133	229133	-
2631	Wade_p2631	Wade	Promoter	U00096	229134	229134	-
2632	Wade_p2632	Wade	Promoter	U00096	229135	229135	-
2633	Wade_p2633	Wade	Promoter	U00096	229275	229275	-
2634	Wade_p2634	Wade	Promoter	U00096	231573	231573	-
2635	Wade_p2635	Wade	Promoter	U00096	233803	233803	-
2636	Wade_p2636	Wade	Promoter	U00096	233983	233983	-
2637	Wade_p2637	Wade	Promoter	U00096	233984	233984	-
2638	Wade_p2638	Wade	Promoter	U00096	233985	233985	-
2639	Wade_p2639	Wade	Promoter	U00096	233986	233986	-
264	Wade_p264	Wade	Promoter	U00096	442584	442584	+
2640	Wade_p2640	Wade	Promoter	U00096	233987	233987	-
2641	Wade_p2641	Wade	Promoter	U00096	233988	233988	-
2642	Wade_p2642	Wade	Promoter	U00096	234530	234530	-
2643	Wade_p2643	Wade	Promoter	U00096	236043	236043	-
2644	Wade_p2644	Wade	Promoter	U00096	240216	240216	-
2645	Wade_p2645	Wade	Promoter	U00096	240970	240970	-
2646	Wade_p2646	Wade	Promoter	U00096	246535	246535	-
2647	Wade_p2647	Wade	Promoter	U00096	246856	246856	-
2648	Wade_p2648	Wade	Promoter	U00096	255410	255410	-
2649	Wade_p2649	Wade	Promoter	U00096	266048	266048	-
265	Wade_p265	Wade	Promoter	U00096	444603	444603	+
2650	Wade_p2650	Wade	Promoter	U00096	266069	266069	-
2651	Wade_p2651	Wade	Promoter	U00096	266070	266070	-
2652	Wade_p2652	Wade	Promoter	U00096	266077	266077	-
2653	Wade_p2653	Wade	Promoter	U00096	266149	266149	-
2654	Wade_p2654	Wade	Promoter	U00096	266223	266223	-
2655	Wade_p2655	Wade	Promoter	U00096	269028	269028	-
2656	Wade_p2656	Wade	Promoter	U00096	269225	269225	-
2657	Wade_p2657	Wade	Promoter	U00096	290344	290344	-
2658	Wade_p2658	Wade	Promoter	U00096	295625	295625	-
2659	Wade_p2659	Wade	Promoter	U00096	295713	295713	-
266	Wade_p266	Wade	Promoter	U00096	446112	446112	+
2660	Wade_p2660	Wade	Promoter	U00096	296012	296012	-
2661	Wade_p2661	Wade	Promoter	U00096	296013	296013	-
2662	Wade_p2662	Wade	Promoter	U00096	297045	297045	-
2663	Wade_p2663	Wade	Promoter	U00096	305239	305239	-
2664	Wade_p2664	Wade	Promoter	U00096	312803	312803	-
2665	Wade_p2665	Wade	Promoter	U00096	317186	317186	-
2666	Wade_p2666	Wade	Promoter	U00096	317188	317188	-
2667	Wade_p2667	Wade	Promoter	U00096	317274	317274	-
2668	Wade_p2668	Wade	Promoter	U00096	319381	319381	-
2669	Wade_p2669	Wade	Promoter	U00096	346495	346495	-
267	Wade_p267	Wade	Promoter	U00096	448007	448007	+
2670	Wade_p2670	Wade	Promoter	U00096	367539	367539	-
2671	Wade_p2671	Wade	Promoter	U00096	371887	371887	-
2672	Wade_p2672	Wade	Promoter	U00096	375446	375446	-
2673	Wade_p2673	Wade	Promoter	U00096	380446	380446	-
2674	Wade_p2674	Wade	Promoter	U00096	380701	380701	-
2675	Wade_p2675	Wade	Promoter	U00096	380706	380706	-
2676	Wade_p2676	Wade	Promoter	U00096	388885	388885	-
2677	Wade_p2677	Wade	Promoter	U00096	388886	388886	-
2678	Wade_p2678	Wade	Promoter	U00096	393383	393383	-
2679	Wade_p2679	Wade	Promoter	U00096	397692	397692	-
268	Wade_p268	Wade	Promoter	U00096	448008	448008	+
2680	Wade_p2680	Wade	Promoter	U00096	397693	397693	-
2681	Wade_p2681	Wade	Promoter	U00096	397696	397696	-
2682	Wade_p2682	Wade	Promoter	U00096	400959	400959	-
2683	Wade_p2683	Wade	Promoter	U00096	400961	400961	-
2684	Wade_p2684	Wade	Promoter	U00096	400962	400962	-
2685	Wade_p2685	Wade	Promoter	U00096	401001	401001	-
2686	Wade_p2686	Wade	Promoter	U00096	401002	401002	-
2687	Wade_p2687	Wade	Promoter	U00096	402688	402688	-
2688	Wade_p2688	Wade	Promoter	U00096	403704	403704	-
2689	Wade_p2689	Wade	Promoter	U00096	407072	407072	-
269	Wade_p269	Wade	Promoter	U00096	448243	448243	+
2690	Wade_p2690	Wade	Promoter	U00096	409750	409750	-
2691	Wade_p2691	Wade	Promoter	U00096	411753	411753	-
2692	Wade_p2692	Wade	Promoter	U00096	420669	420669	-
2693	Wade_p2693	Wade	Promoter	U00096	422458	422458	-
2694	Wade_p2694	Wade	Promoter	U00096	422466	422466	-
2695	Wade_p2695	Wade	Promoter	U00096	423141	423141	-
2696	Wade_p2696	Wade	Promoter	U00096	423143	423143	-
2697	Wade_p2697	Wade	Promoter	U00096	425178	425178	-
2698	Wade_p2698	Wade	Promoter	U00096	425343	425343	-
2699	Wade_p2699	Wade	Promoter	U00096	425506	425506	-
27	Wade_p27	Wade	Promoter	U00096	20984	20984	+
270	Wade_p270	Wade	Promoter	U00096	453454	453454	+
2700	Wade_p2700	Wade	Promoter	U00096	430604	430604	-
2701	Wade_p2701	Wade	Promoter	U00096	430745	430745	-
2702	Wade_p2702	Wade	Promoter	U00096	432187	432187	-
2703	Wade_p2703	Wade	Promoter	U00096	433028	433028	-
2704	Wade_p2704	Wade	Promoter	U00096	434691	434691	-
2705	Wade_p2705	Wade	Promoter	U00096	435660	435660	-
2706	Wade_p2706	Wade	Promoter	U00096	440417	440417	-
2707	Wade_p2707	Wade	Promoter	U00096	441544	441544	-
2708	Wade_p2708	Wade	Promoter	U00096	441547	441547	-
2709	Wade_p2709	Wade	Promoter	U00096	444562	444562	-
271	Wade_p271	Wade	Promoter	U00096	454306	454306	+
2710	Wade_p2710	Wade	Promoter	U00096	444569	444569	-
2711	Wade_p2711	Wade	Promoter	U00096	444822	444822	-
2712	Wade_p2712	Wade	Promoter	U00096	447570	447570	-
2713	Wade_p2713	Wade	Promoter	U00096	451660	451660	-
2714	Wade_p2714	Wade	Promoter	U00096	451666	451666	-
2715	Wade_p2715	Wade	Promoter	U00096	470785	470785	-
2716	Wade_p2716	Wade	Promoter	U00096	475202	475202	-
2717	Wade_p2717	Wade	Promoter	U00096	476309	476309	-
2718	Wade_p2718	Wade	Promoter	U00096	476311	476311	-
2719	Wade_p2719	Wade	Promoter	U00096	476313	476313	-
272	Wade_p272	Wade	Promoter	U00096	454352	454352	+
2720	Wade_p2720	Wade	Promoter	U00096	479286	479286	-
2721	Wade_p2721	Wade	Promoter	U00096	479288	479288	-
2722	Wade_p2722	Wade	Promoter	U00096	479948	479948	-
2723	Wade_p2723	Wade	Promoter	U00096	480423	480423	-
2724	Wade_p2724	Wade	Promoter	U00096	480424	480424	-
2725	Wade_p2725	Wade	Promoter	U00096	480425	480425	-
2726	Wade_p2726	Wade	Promoter	U00096	480794	480794	-
2727	Wade_p2727	Wade	Promoter	U00096	480796	480796	-
2728	Wade_p2728	Wade	Promoter	U00096	480798	480798	-
2729	Wade_p2729	Wade	Promoter	U00096	480799	480799	-
273	Wade_p273	Wade	Promoter	U00096	454390	454390	+
2730	Wade_p2730	Wade	Promoter	U00096	482051	482051	-
2731	Wade_p2731	Wade	Promoter	U00096	482052	482052	-
2732	Wade_p2732	Wade	Promoter	U00096	482053	482053	-
2733	Wade_p2733	Wade	Promoter	U00096	485839	485839	-
2734	Wade_p2734	Wade	Promoter	U00096	485842	485842	-
2735	Wade_p2735	Wade	Promoter	U00096	489346	489346	-
2736	Wade_p2736	Wade	Promoter	U00096	490195	490195	-
2737	Wade_p2737	Wade	Promoter	U00096	490196	490196	-
2738	Wade_p2738	Wade	Promoter	U00096	490229	490229	-
2739	Wade_p2739	Wade	Promoter	U00096	490885	490885	-
274	Wade_p274	Wade	Promoter	U00096	454393	454393	+
2740	Wade_p2740	Wade	Promoter	U00096	490888	490888	-
2741	Wade_p2741	Wade	Promoter	U00096	490889	490889	-
2742	Wade_p2742	Wade	Promoter	U00096	491430	491430	-
2743	Wade_p2743	Wade	Promoter	U00096	498519	498519	-
2744	Wade_p2744	Wade	Promoter	U00096	503302	503302	-
2745	Wade_p2745	Wade	Promoter	U00096	504755	504755	-
2746	Wade_p2746	Wade	Promoter	U00096	507111	507111	-
2747	Wade_p2747	Wade	Promoter	U00096	508095	508095	-
2748	Wade_p2748	Wade	Promoter	U00096	515825	515825	-
2749	Wade_p2749	Wade	Promoter	U00096	516097	516097	-
275	Wade_p275	Wade	Promoter	U00096	454405	454405	+
2750	Wade_p2750	Wade	Promoter	U00096	518308	518308	-
2751	Wade_p2751	Wade	Promoter	U00096	519332	519332	-
2752	Wade_p2752	Wade	Promoter	U00096	528286	528286	-
2753	Wade_p2753	Wade	Promoter	U00096	529917	529917	-
2754	Wade_p2754	Wade	Promoter	U00096	540899	540899	-
2755	Wade_p2755	Wade	Promoter	U00096	543319	543319	-
2756	Wade_p2756	Wade	Promoter	U00096	547606	547606	-
2757	Wade_p2757	Wade	Promoter	U00096	554023	554023	-
2758	Wade_p2758	Wade	Promoter	U00096	554622	554622	-
2759	Wade_p2759	Wade	Promoter	U00096	557020	557020	-
276	Wade_p276	Wade	Promoter	U00096	454406	454406	+
2760	Wade_p2760	Wade	Promoter	U00096	557021	557021	-
2761	Wade_p2761	Wade	Promoter	U00096	557024	557024	-
2762	Wade_p2762	Wade	Promoter	U00096	557780	557780	-
2763	Wade_p2763	Wade	Promoter	U00096	557785	557785	-
2764	Wade_p2764	Wade	Promoter	U00096	557786	557786	-
2765	Wade_p2765	Wade	Promoter	U00096	557787	557787	-
2766	Wade_p2766	Wade	Promoter	U00096	559779	559779	-
2767	Wade_p2767	Wade	Promoter	U00096	559780	559780	-
2768	Wade_p2768	Wade	Promoter	U00096	559781	559781	-
2769	Wade_p2769	Wade	Promoter	U00096	559782	559782	-
277	Wade_p277	Wade	Promoter	U00096	454437	454437	+
2770	Wade_p2770	Wade	Promoter	U00096	562854	562854	-
2771	Wade_p2771	Wade	Promoter	U00096	562856	562856	-
2772	Wade_p2772	Wade	Promoter	U00096	565690	565690	-
2773	Wade_p2773	Wade	Promoter	U00096	565935	565935	-
2774	Wade_p2774	Wade	Promoter	U00096	565940	565940	-
2775	Wade_p2775	Wade	Promoter	U00096	565941	565941	-
2776	Wade_p2776	Wade	Promoter	U00096	566012	566012	-
2777	Wade_p2777	Wade	Promoter	U00096	566013	566013	-
2778	Wade_p2778	Wade	Promoter	U00096	566014	566014	-
2779	Wade_p2779	Wade	Promoter	U00096	566015	566015	-
278	Wade_p278	Wade	Promoter	U00096	454663	454663	+
2780	Wade_p2780	Wade	Promoter	U00096	575966	575966	-
2781	Wade_p2781	Wade	Promoter	U00096	576255	576255	-
2782	Wade_p2782	Wade	Promoter	U00096	582219	582219	-
2783	Wade_p2783	Wade	Promoter	U00096	582221	582221	-
2784	Wade_p2784	Wade	Promoter	U00096	582977	582977	-
2785	Wade_p2785	Wade	Promoter	U00096	585670	585670	-
2786	Wade_p2786	Wade	Promoter	U00096	587016	587016	-
2787	Wade_p2787	Wade	Promoter	U00096	587017	587017	-
2788	Wade_p2788	Wade	Promoter	U00096	591940	591940	-
2789	Wade_p2789	Wade	Promoter	U00096	593212	593212	-
279	Wade_p279	Wade	Promoter	U00096	454664	454664	+
2790	Wade_p2790	Wade	Promoter	U00096	593699	593699	-
2791	Wade_p2791	Wade	Promoter	U00096	595461	595461	-
2792	Wade_p2792	Wade	Promoter	U00096	595467	595467	-
2793	Wade_p2793	Wade	Promoter	U00096	602869	602869	-
2794	Wade_p2794	Wade	Promoter	U00096	604681	604681	-
2795	Wade_p2795	Wade	Promoter	U00096	604682	604682	-
2796	Wade_p2796	Wade	Promoter	U00096	604685	604685	-
2797	Wade_p2797	Wade	Promoter	U00096	604686	604686	-
2798	Wade_p2798	Wade	Promoter	U00096	604687	604687	-
2799	Wade_p2799	Wade	Promoter	U00096	605912	605912	-
28	Wade_p28	Wade	Promoter	U00096	20986	20986	+
280	Wade_p280	Wade	Promoter	U00096	454721	454721	+
2800	Wade_p2800	Wade	Promoter	U00096	607792	607792	-
2801	Wade_p2801	Wade	Promoter	U00096	607793	607793	-
2802	Wade_p2802	Wade	Promoter	U00096	607794	607794	-
2803	Wade_p2803	Wade	Promoter	U00096	607795	607795	-
2804	Wade_p2804	Wade	Promoter	U00096	607796	607796	-
2805	Wade_p2805	Wade	Promoter	U00096	612637	612637	-
2806	Wade_p2806	Wade	Promoter	U00096	612672	612672	-
2807	Wade_p2807	Wade	Promoter	U00096	614686	614686	-
2808	Wade_p2808	Wade	Promoter	U00096	622236	622236	-
2809	Wade_p2809	Wade	Promoter	U00096	622428	622428	-
281	Wade_p281	Wade	Promoter	U00096	454722	454722	+
2810	Wade_p2810	Wade	Promoter	U00096	624734	624734	-
2811	Wade_p2811	Wade	Promoter	U00096	632760	632760	-
2812	Wade_p2812	Wade	Promoter	U00096	635952	635952	-
2813	Wade_p2813	Wade	Promoter	U00096	639177	639177	-
2814	Wade_p2814	Wade	Promoter	U00096	639178	639178	-
2815	Wade_p2815	Wade	Promoter	U00096	639179	639179	-
2816	Wade_p2816	Wade	Promoter	U00096	641904	641904	-
2817	Wade_p2817	Wade	Promoter	U00096	641965	641965	-
2818	Wade_p2818	Wade	Promoter	U00096	641969	641969	-
2819	Wade_p2819	Wade	Promoter	U00096	642821	642821	-
282	Wade_p282	Wade	Promoter	U00096	455054	455054	+
2820	Wade_p2820	Wade	Promoter	U00096	644154	644154	-
2821	Wade_p2821	Wade	Promoter	U00096	645033	645033	-
2822	Wade_p2822	Wade	Promoter	U00096	645035	645035	-
2823	Wade_p2823	Wade	Promoter	U00096	645036	645036	-
2824	Wade_p2824	Wade	Promoter	U00096	645037	645037	-
2825	Wade_p2825	Wade	Promoter	U00096	645038	645038	-
2826	Wade_p2826	Wade	Promoter	U00096	645039	645039	-
2827	Wade_p2827	Wade	Promoter	U00096	654807	654807	-
2828	Wade_p2828	Wade	Promoter	U00096	657965	657965	-
2829	Wade_p2829	Wade	Promoter	U00096	657971	657971	-
283	Wade_p283	Wade	Promoter	U00096	456606	456606	+
2830	Wade_p2830	Wade	Promoter	U00096	657973	657973	-
2831	Wade_p2831	Wade	Promoter	U00096	660301	660301	-
2832	Wade_p2832	Wade	Promoter	U00096	662167	662167	-
2833	Wade_p2833	Wade	Promoter	U00096	662309	662309	-
2834	Wade_p2834	Wade	Promoter	U00096	662706	662706	-
2835	Wade_p2835	Wade	Promoter	U00096	665331	665331	-
2836	Wade_p2836	Wade	Promoter	U00096	665333	665333	-
2837	Wade_p2837	Wade	Promoter	U00096	665334	665334	-
2838	Wade_p2838	Wade	Promoter	U00096	669136	669136	-
2839	Wade_p2839	Wade	Promoter	U00096	670515	670515	-
284	Wade_p284	Wade	Promoter	U00096	456624	456624	+
2840	Wade_p2840	Wade	Promoter	U00096	671079	671079	-
2841	Wade_p2841	Wade	Promoter	U00096	672998	672998	-
2842	Wade_p2842	Wade	Promoter	U00096	672999	672999	-
2843	Wade_p2843	Wade	Promoter	U00096	674922	674922	-
2844	Wade_p2844	Wade	Promoter	U00096	675624	675624	-
2845	Wade_p2845	Wade	Promoter	U00096	675628	675628	-
2846	Wade_p2846	Wade	Promoter	U00096	675688	675688	-
2847	Wade_p2847	Wade	Promoter	U00096	675793	675793	-
2848	Wade_p2848	Wade	Promoter	U00096	675795	675795	-
2849	Wade_p2849	Wade	Promoter	U00096	675961	675961	-
285	Wade_p285	Wade	Promoter	U00096	456850	456850	+
2850	Wade_p2850	Wade	Promoter	U00096	676009	676009	-
2851	Wade_p2851	Wade	Promoter	U00096	676010	676010	-
2852	Wade_p2852	Wade	Promoter	U00096	683569	683569	-
2853	Wade_p2853	Wade	Promoter	U00096	683570	683570	-
2854	Wade_p2854	Wade	Promoter	U00096	684439	684439	-
2855	Wade_p2855	Wade	Promoter	U00096	689708	689708	-
2856	Wade_p2856	Wade	Promoter	U00096	690062	690062	-
2857	Wade_p2857	Wade	Promoter	U00096	692288	692288	-
2858	Wade_p2858	Wade	Promoter	U00096	692471	692471	-
2859	Wade_p2859	Wade	Promoter	U00096	693428	693428	-
286	Wade_p286	Wade	Promoter	U00096	457337	457337	+
2860	Wade_p2860	Wade	Promoter	U00096	693433	693433	-
2861	Wade_p2861	Wade	Promoter	U00096	693632	693632	-
2862	Wade_p2862	Wade	Promoter	U00096	693634	693634	-
2863	Wade_p2863	Wade	Promoter	U00096	694989	694989	-
2864	Wade_p2864	Wade	Promoter	U00096	694991	694991	-
2865	Wade_p2865	Wade	Promoter	U00096	697167	697167	-
2866	Wade_p2866	Wade	Promoter	U00096	697270	697270	-
2867	Wade_p2867	Wade	Promoter	U00096	700357	700357	-
2868	Wade_p2868	Wade	Promoter	U00096	700359	700359	-
2869	Wade_p2869	Wade	Promoter	U00096	701776	701776	-
287	Wade_p287	Wade	Promoter	U00096	457338	457338	+
2870	Wade_p2870	Wade	Promoter	U00096	701866	701866	-
2871	Wade_p2871	Wade	Promoter	U00096	701867	701867	-
2872	Wade_p2872	Wade	Promoter	U00096	701868	701868	-
2873	Wade_p2873	Wade	Promoter	U00096	701869	701869	-
2874	Wade_p2874	Wade	Promoter	U00096	701870	701870	-
2875	Wade_p2875	Wade	Promoter	U00096	701871	701871	-
2876	Wade_p2876	Wade	Promoter	U00096	701873	701873	-
2877	Wade_p2877	Wade	Promoter	U00096	703173	703173	-
2878	Wade_p2878	Wade	Promoter	U00096	703710	703710	-
2879	Wade_p2879	Wade	Promoter	U00096	706043	706043	-
288	Wade_p288	Wade	Promoter	U00096	457368	457368	+
2880	Wade_p2880	Wade	Promoter	U00096	710718	710718	-
2881	Wade_p2881	Wade	Promoter	U00096	710723	710723	-
2882	Wade_p2882	Wade	Promoter	U00096	710724	710724	-
2883	Wade_p2883	Wade	Promoter	U00096	710828	710828	-
2884	Wade_p2884	Wade	Promoter	U00096	710830	710830	-
2885	Wade_p2885	Wade	Promoter	U00096	711526	711526	-
2886	Wade_p2886	Wade	Promoter	U00096	711950	711950	-
2887	Wade_p2887	Wade	Promoter	U00096	711952	711952	-
2888	Wade_p2888	Wade	Promoter	U00096	712574	712574	-
2889	Wade_p2889	Wade	Promoter	U00096	712651	712651	-
289	Wade_p289	Wade	Promoter	U00096	458201	458201	+
2890	Wade_p2890	Wade	Promoter	U00096	712672	712672	-
2891	Wade_p2891	Wade	Promoter	U00096	715603	715603	-
2892	Wade_p2892	Wade	Promoter	U00096	716041	716041	-
2893	Wade_p2893	Wade	Promoter	U00096	716073	716073	-
2894	Wade_p2894	Wade	Promoter	U00096	716104	716104	-
2895	Wade_p2895	Wade	Promoter	U00096	716122	716122	-
2896	Wade_p2896	Wade	Promoter	U00096	718247	718247	-
2897	Wade_p2897	Wade	Promoter	U00096	718722	718722	-
2898	Wade_p2898	Wade	Promoter	U00096	723763	723763	-
2899	Wade_p2899	Wade	Promoter	U00096	741187	741187	-
29	Wade_p29	Wade	Promoter	U00096	21006	21006	+
290	Wade_p290	Wade	Promoter	U00096	458809	458809	+
2900	Wade_p2900	Wade	Promoter	U00096	745272	745272	-
2901	Wade_p2901	Wade	Promoter	U00096	754681	754681	-
2902	Wade_p2902	Wade	Promoter	U00096	754684	754684	-
2903	Wade_p2903	Wade	Promoter	U00096	754685	754685	-
2904	Wade_p2904	Wade	Promoter	U00096	754720	754720	-
2905	Wade_p2905	Wade	Promoter	U00096	754721	754721	-
2906	Wade_p2906	Wade	Promoter	U00096	754722	754722	-
2907	Wade_p2907	Wade	Promoter	U00096	754737	754737	-
2908	Wade_p2908	Wade	Promoter	U00096	754796	754796	-
2909	Wade_p2909	Wade	Promoter	U00096	754797	754797	-
291	Wade_p291	Wade	Promoter	U00096	458811	458811	+
2910	Wade_p2910	Wade	Promoter	U00096	754814	754814	-
2911	Wade_p2911	Wade	Promoter	U00096	755649	755649	-
2912	Wade_p2912	Wade	Promoter	U00096	758184	758184	-
2913	Wade_p2913	Wade	Promoter	U00096	761505	761505	-
2914	Wade_p2914	Wade	Promoter	U00096	773571	773571	-
2915	Wade_p2915	Wade	Promoter	U00096	781993	781993	-
2916	Wade_p2916	Wade	Promoter	U00096	784849	784849	-
2917	Wade_p2917	Wade	Promoter	U00096	786996	786996	-
2918	Wade_p2918	Wade	Promoter	U00096	787637	787637	-
2919	Wade_p2919	Wade	Promoter	U00096	787638	787638	-
292	Wade_p292	Wade	Promoter	U00096	458812	458812	+
2920	Wade_p2920	Wade	Promoter	U00096	787672	787672	-
2921	Wade_p2921	Wade	Promoter	U00096	787674	787674	-
2922	Wade_p2922	Wade	Promoter	U00096	787682	787682	-
2923	Wade_p2923	Wade	Promoter	U00096	787683	787683	-
2924	Wade_p2924	Wade	Promoter	U00096	789009	789009	-
2925	Wade_p2925	Wade	Promoter	U00096	789010	789010	-
2926	Wade_p2926	Wade	Promoter	U00096	792081	792081	-
2927	Wade_p2927	Wade	Promoter	U00096	792086	792086	-
2928	Wade_p2928	Wade	Promoter	U00096	792087	792087	-
2929	Wade_p2929	Wade	Promoter	U00096	793814	793814	-
293	Wade_p293	Wade	Promoter	U00096	461212	461212	+
2930	Wade_p2930	Wade	Promoter	U00096	794017	794017	-
2931	Wade_p2931	Wade	Promoter	U00096	794068	794068	-
2932	Wade_p2932	Wade	Promoter	U00096	796342	796342	-
2933	Wade_p2933	Wade	Promoter	U00096	796343	796343	-
2934	Wade_p2934	Wade	Promoter	U00096	799657	799657	-
2935	Wade_p2935	Wade	Promoter	U00096	800835	800835	-
2936	Wade_p2936	Wade	Promoter	U00096	805242	805242	-
2937	Wade_p2937	Wade	Promoter	U00096	805243	805243	-
2938	Wade_p2938	Wade	Promoter	U00096	805244	805244	-
2939	Wade_p2939	Wade	Promoter	U00096	805245	805245	-
294	Wade_p294	Wade	Promoter	U00096	461332	461332	+
2940	Wade_p2940	Wade	Promoter	U00096	806063	806063	-
2941	Wade_p2941	Wade	Promoter	U00096	807931	807931	-
2942	Wade_p2942	Wade	Promoter	U00096	816803	816803	-
2943	Wade_p2943	Wade	Promoter	U00096	820189	820189	-
2944	Wade_p2944	Wade	Promoter	U00096	820190	820190	-
2945	Wade_p2945	Wade	Promoter	U00096	824523	824523	-
2946	Wade_p2946	Wade	Promoter	U00096	824524	824524	-
2947	Wade_p2947	Wade	Promoter	U00096	824525	824525	-
2948	Wade_p2948	Wade	Promoter	U00096	824526	824526	-
2949	Wade_p2949	Wade	Promoter	U00096	824527	824527	-
295	Wade_p295	Wade	Promoter	U00096	461333	461333	+
2950	Wade_p2950	Wade	Promoter	U00096	824529	824529	-
2951	Wade_p2951	Wade	Promoter	U00096	824532	824532	-
2952	Wade_p2952	Wade	Promoter	U00096	829045	829045	-
2953	Wade_p2953	Wade	Promoter	U00096	832423	832423	-
2954	Wade_p2954	Wade	Promoter	U00096	832500	832500	-
2955	Wade_p2955	Wade	Promoter	U00096	832996	832996	-
2956	Wade_p2956	Wade	Promoter	U00096	835094	835094	-
2957	Wade_p2957	Wade	Promoter	U00096	835932	835932	-
2958	Wade_p2958	Wade	Promoter	U00096	838620	838620	-
2959	Wade_p2959	Wade	Promoter	U00096	841664	841664	-
296	Wade_p296	Wade	Promoter	U00096	461437	461437	+
2960	Wade_p2960	Wade	Promoter	U00096	841665	841665	-
2961	Wade_p2961	Wade	Promoter	U00096	841666	841666	-
2962	Wade_p2962	Wade	Promoter	U00096	842088	842088	-
2963	Wade_p2963	Wade	Promoter	U00096	844246	844246	-
2964	Wade_p2964	Wade	Promoter	U00096	845668	845668	-
2965	Wade_p2965	Wade	Promoter	U00096	846557	846557	-
2966	Wade_p2966	Wade	Promoter	U00096	847149	847149	-
2967	Wade_p2967	Wade	Promoter	U00096	847150	847150	-
2968	Wade_p2968	Wade	Promoter	U00096	847151	847151	-
2969	Wade_p2969	Wade	Promoter	U00096	848047	848047	-
297	Wade_p297	Wade	Promoter	U00096	461438	461438	+
2970	Wade_p2970	Wade	Promoter	U00096	848196	848196	-
2971	Wade_p2971	Wade	Promoter	U00096	848956	848956	-
2972	Wade_p2972	Wade	Promoter	U00096	848957	848957	-
2973	Wade_p2973	Wade	Promoter	U00096	848958	848958	-
2974	Wade_p2974	Wade	Promoter	U00096	849368	849368	-
2975	Wade_p2975	Wade	Promoter	U00096	850131	850131	-
2976	Wade_p2976	Wade	Promoter	U00096	850132	850132	-
2977	Wade_p2977	Wade	Promoter	U00096	853062	853062	-
2978	Wade_p2978	Wade	Promoter	U00096	855162	855162	-
2979	Wade_p2979	Wade	Promoter	U00096	855870	855870	-
298	Wade_p298	Wade	Promoter	U00096	461855	461855	+
2980	Wade_p2980	Wade	Promoter	U00096	860056	860056	-
2981	Wade_p2981	Wade	Promoter	U00096	865204	865204	-
2982	Wade_p2982	Wade	Promoter	U00096	866395	866395	-
2983	Wade_p2983	Wade	Promoter	U00096	866399	866399	-
2984	Wade_p2984	Wade	Promoter	U00096	866822	866822	-
2985	Wade_p2985	Wade	Promoter	U00096	870169	870169	-
2986	Wade_p2986	Wade	Promoter	U00096	870171	870171	-
2987	Wade_p2987	Wade	Promoter	U00096	870178	870178	-
2988	Wade_p2988	Wade	Promoter	U00096	872791	872791	-
2989	Wade_p2989	Wade	Promoter	U00096	872792	872792	-
299	Wade_p299	Wade	Promoter	U00096	461856	461856	+
2990	Wade_p2990	Wade	Promoter	U00096	876758	876758	-
