id	start	stop	strand	length	term_type	gene_number	genes	pseudo	phantom
TU_Ju_31308523_LB.exponential_932	1154889	1157649	+	2761	TTS	3	b1098,b1099,b1100	0	0
TU_Ju_31308523_LB.exponential_933	1154889	1159351	+	4463	TTS	4	b1098,b1099,b1100,b1101	0	0
TU_Ju_31308523_LB.exponential_934	1156635	1157649	+	1015	TTS	1	b1100	0	0
TU_Ju_31308523_LB.exponential_935	1157249	1157649	+	401	TTS	0		0	0
TU_Ju_31308523_LB.exponential_936	1157628	1159351	+	1724	TTS	1	b1101	0	0
TU_Ju_31308523_LB.exponential_937	1157767	1159351	+	1585	TTS	1	b1101	0	0
TU_Ju_31308523_LB.exponential_938	1161824	1165731	+	3908	TTS	6	b1103,b1104,b1105,b1106,b1107,b1108	0	0
TU_Ju_31308523_LB.exponential_939	1163602	1165731	+	2130	TTS	2	b1107,b1108	0	0
TU_Ju_31308523_LB.exponential_940	1164943	1165731	+	789	TTS	1	b1108	0	0
TU_Ju_31308523_LB.exponential_941	1165015	1165731	+	717	TTS	1	b1108	0	0
TU_Ju_31308523_LB.exponential_942	1168155	1168862	-	708	TTS	1	b1111	0	0
TU_Ju_31308523_LB.exponential_943	1169018	1169401	+	384	TTS	1	b1112	0	0
TU_Ju_31308523_LB.exponential_944	1169363	1170418	-	1056	TTS	1	b1113	0	0
TU_Ju_31308523_LB.exponential_945	1170484	1171307	-	824	TTS	0		0	0
TU_Ju_31308523_LB.exponential_946	1170484	1173993	-	3510	TTS	1	b1114	0	0
TU_Ju_31308523_LB.exponential_947	1170484	1174028	-	3545	TTS	1	b1114	0	0
TU_Ju_31308523_LB.exponential_948	1178009	1180428	+	2420	TTS	2	b1119,b1120	0	0
TU_Ju_31308523_LB.exponential_949	1178072	1180428	+	2357	TTS	2	b1119,b1120	0	0
TU_Ju_31308523_LB.exponential_950	1178540	1180428	+	1889	TTS	2	b1119,b1120	0	0
TU_Ju_31308523_LB.exponential_951	1179209	1180428	+	1220	TTS	1	b1120	0	0
TU_Ju_31308523_LB.exponential_952	1181745	1182554	-	810	TTS	0		0	0
TU_Ju_31308523_LB.exponential_953	1181745	1183036	-	1292	TTS	1	b1123	0	0
TU_Ju_31308523_LB.exponential_954	1181745	1183386	-	1642	TTS	1	b1123	0	0
TU_Ju_31308523_LB.exponential_955	1181745	1185660	-	3916	TTS	4	b1126,b1125,b1124,b1123	0	0
TU_Ju_31308523_LB.exponential_956	1185737	1187106	+	1370	TTS	1	b1127	0	0
TU_Ju_31308523_LB.exponential_957	1187073	1188265	-	1193	TTS	1	b1128	0	0
TU_Ju_31308523_LB.exponential_958	1187073	1190472	-	3400	TTS	3	b1130,b1129,b1128	0	0
TU_Ju_31308523_LB.exponential_959	1187073	1190483	-	3411	TTS	3	b1130,b1129,b1128	0	0
TU_Ju_31308523_LB.exponential_960	1190165	1190609	+	445	TTS	0		0	0
TU_Ju_31308523_LB.exponential_961	1190574	1193802	-	3229	TTS	3	b1133,b1132,b1131	0	0
TU_Ju_31308523_LB.exponential_962	1194960	1196422	+	1463	TTS	1	b1136	0	0
TU_Ju_31308523_LB.exponential_963	1195007	1196422	+	1416	TTS	1	b1136	0	0
TU_Ju_31308523_LB.exponential_964	1198668	1199694	+	1027	TTS	1	b1139	0	0
TU_Ju_31308523_LB.exponential_965	1211597	1212125	-	529	TTS	1	b1160	0	0
TU_Ju_31308523_LB.exponential_966	1215751	1217105	+	1355	TTS	4	b1164,b1165,b1166,b1167	0	0
TU_Ju_31308523_LB.exponential_967	1218953	1219255	+	303	TTS	1	b4520	0	0
TU_Ju_31308523_LB.exponential_968	1221437	1222295	+	859	TTS	0		0	0
TU_Ju_31308523_LB.exponential_969	1221695	1222295	+	601	TTS	0		0	0
TU_Ju_31308523_LB.exponential_970	1222263	1222562	-	300	TTS	0		0	0
TU_Ju_31308523_LB.exponential_971	1222263	1223097	-	835	TTS	2	b1172,b1171	0	0
TU_Ju_31308523_LB.exponential_972	1223573	1223943	+	371	TTS	0		0	0
TU_Ju_31308523_LB.exponential_973	1224225	1225647	-	1423	TTS	2	b1175,b1174	0	0
TU_Ju_31308523_LB.exponential_974	1224225	1226139	-	1915	TTS	3	b1176,b1175,b1174	0	0
TU_Ju_31308523_LB.exponential_975	1226451	1227065	+	615	TTS	1	b1177	0	0
TU_Ju_31308523_LB.exponential_976	1226480	1227065	+	586	TTS	1	b1177	0	0
TU_Ju_31308523_LB.exponential_977	1226480	1228771	+	2292	TTS	3	b1177,b1179,b1180	0	0
TU_Ju_31308523_LB.exponential_978	1227039	1227506	-	468	TTS	1	b1178	0	0
TU_Ju_31308523_LB.exponential_979	1227521	1228771	+	1251	TTS	2	b1179,b1180	0	0
TU_Ju_31308523_LB.exponential_980	1227685	1228771	+	1087	TTS	1	b1180	0	0
TU_Ju_31308523_LB.exponential_981	1227685	1229413	+	1729	TTS	2	b1180,b1181	0	0
TU_Ju_31308523_LB.exponential_982	1228796	1229413	+	618	TTS	1	b1181	0	0
TU_Ju_31308523_LB.exponential_983	1228804	1229413	+	610	TTS	1	b1181	0	0
TU_Ju_31308523_LB.exponential_984	1232467	1233057	-	591	TTS	1	b1185	0	0
TU_Ju_31308523_LB.exponential_985	1232467	1234766	-	2300	TTS	2	b1186,b1185	0	0
TU_Ju_31308523_LB.exponential_986	1233140	1234766	-	1627	TTS	1	b1186	0	0
TU_Ju_31308523_LB.exponential_987	1234904	1235701	+	798	TTS	1	b1187	0	0
TU_Ju_31308523_LB.exponential_988	1235673	1237285	-	1613	TTS	1	b1188	0	0
TU_Ju_31308523_LB.exponential_989	1236522	1237285	-	764	TTS	0		0	0
TU_Ju_31308523_LB.exponential_990	1237508	1240087	+	2580	TTS	2	b1189,b1190	0	0
TU_Ju_31308523_LB.exponential_991	1237524	1240087	+	2564	TTS	2	b1189,b1190	0	0
TU_Ju_31308523_LB.exponential_992	1243127	1243917	+	791	TTS	1	b1193	0	0
TU_Ju_31308523_LB.exponential_993	1243127	1245029	+	1903	TTS	2	b1193,b1195	0	0
TU_Ju_31308523_LB.exponential_994	1243175	1243917	+	743	TTS	1	b1193	0	0
TU_Ju_31308523_LB.exponential_995	1244676	1245029	+	354	TTS	1	b1195	0	0
TU_Ju_31308523_LB.exponential_996	1247655	1250907	-	3253	TTS	3	b1200,b1199,b1198	0	0
TU_Ju_31308523_LB.exponential_997	1248695	1250907	-	2213	TTS	2	b1200,b1199	0	0
TU_Ju_31308523_LB.exponential_998	1252967	1253865	-	899	TTS	0		0	0
TU_Ju_31308523_LB.exponential_999	1252967	1255172	-	2206	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1000	1256635	1257882	-	1248	TTS	1	b1203	0	0
TU_Ju_31308523_LB.exponential_1001	1256635	1258360	-	1726	TTS	1	b1203	0	0
TU_Ju_31308523_LB.exponential_1002	1256635	1258542	-	1908	TTS	2	b1204,b1203	0	0
TU_Ju_31308523_LB.exponential_1003	1258617	1259117	+	501	TTS	1	b1205	0	0
TU_Ju_31308523_LB.exponential_1004	1258715	1259117	+	403	TTS	1	b1205	0	0
TU_Ju_31308523_LB.exponential_1005	1258737	1259117	+	381	TTS	1	b1205	0	0
TU_Ju_31308523_LB.exponential_1006	1259081	1259525	-	445	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1007	1259081	1259571	-	491	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1008	1259081	1262176	-	3096	TTS	2	b1207,b1206	0	0
TU_Ju_31308523_LB.exponential_1009	1260888	1262176	-	1289	TTS	1	b1207	0	0
TU_Ju_31308523_LB.exponential_1010	1260888	1262258	-	1371	TTS	1	b1207	0	0
TU_Ju_31308523_LB.exponential_1011	1260888	1263536	-	2649	TTS	3	b1209,b1208,b1207	0	0
TU_Ju_31308523_LB.exponential_1012	1269621	1271896	-	2276	TTS	3	b1216,b4423,b4421	0	0
TU_Ju_31308523_LB.exponential_1013	1270706	1271896	-	1191	TTS	1	b1216	0	0
TU_Ju_31308523_LB.exponential_1014	1270706	1271927	-	1222	TTS	1	b1216	0	0
TU_Ju_31308523_LB.exponential_1015	1272094	1273243	+	1150	TTS	2	b1217,b1218	0	0
TU_Ju_31308523_LB.exponential_1016	1272423	1273243	+	821	TTS	1	b1218	0	0
TU_Ju_31308523_LB.exponential_1017	1273216	1273632	-	417	TTS	1	b1219	0	0
TU_Ju_31308523_LB.exponential_1018	1273216	1273670	-	455	TTS	1	b1219	0	0
TU_Ju_31308523_LB.exponential_1019	1273216	1273886	-	671	TTS	1	b1219	0	0
TU_Ju_31308523_LB.exponential_1020	1275089	1276430	-	1342	TTS	1	b1221	0	0
TU_Ju_31308523_LB.exponential_1021	1275089	1277686	-	2598	TTS	2	b1222,b1221	0	0
TU_Ju_31308523_LB.exponential_1022	1275089	1277861	-	2773	TTS	2	b1222,b1221	0	0
TU_Ju_31308523_LB.exponential_1023	1277930	1279520	+	1591	TTS	1	b1223	0	0
TU_Ju_31308523_LB.exponential_1024	1279806	1286569	+	6764	TTS	4	b1224,b1225,b1226,b1227	0	0
TU_Ju_31308523_LB.exponential_1025	1286712	1287014	-	303	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1026	1286712	1287665	-	954	TTS	4	b1231,b1230,b1229,b4425	0	0
TU_Ju_31308523_LB.exponential_1027	1286712	1288753	-	2042	TTS	5	b1232,b1231,b1230,b1229,b4425	0	0
TU_Ju_31308523_LB.exponential_1028	1286712	1289177	-	2466	TTS	6	b1233,b1232,b1231,b1230,b1229,b4425	0	0
TU_Ju_31308523_LB.exponential_1029	1286890	1287014	-	125	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1030	1286890	1287665	-	776	TTS	4	b1231,b1230,b1229,b4425	0	0
TU_Ju_31308523_LB.exponential_1031	1286890	1288753	-	1864	TTS	5	b1232,b1231,b1230,b1229,b4425	0	0
TU_Ju_31308523_LB.exponential_1032	1286890	1289177	-	2288	TTS	6	b1233,b1232,b1231,b1230,b1229,b4425	0	0
TU_Ju_31308523_LB.exponential_1033	1290176	1292419	+	2244	TTS	2	b1235,b1236	0	0
TU_Ju_31308523_LB.exponential_1034	1291320	1292419	+	1100	TTS	1	b1236	0	0
TU_Ju_31308523_LB.exponential_1035	1291405	1292419	+	1015	TTS	1	b1236	0	0
TU_Ju_31308523_LB.exponential_1036	1292457	1292958	-	502	TTS	1	b1237	0	0
TU_Ju_31308523_LB.exponential_1037	1293492	1294201	+	710	TTS	1	b1238	0	0
TU_Ju_31308523_LB.exponential_1038	1293492	1294515	+	1024	TTS	1	b1238	0	0
TU_Ju_31308523_LB.exponential_1039	1295323	1295860	-	538	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1040	1295323	1298169	-	2847	TTS	1	b1241	0	0
TU_Ju_31308523_LB.exponential_1041	1295323	1298413	-	3091	TTS	1	b1241	0	0
TU_Ju_31308523_LB.exponential_1042	1295323	1298434	-	3112	TTS	1	b1241	0	0
TU_Ju_31308523_LB.exponential_1043	1298409	1299285	+	877	TTS	3	b4771,b1242,ECK125121991	0	0
TU_Ju_31308523_LB.exponential_1044	1298438	1299285	+	848	TTS	3	b4771,b1242,ECK125121991	0	0
TU_Ju_31308523_LB.exponential_1045	1298481	1299285	+	805	TTS	3	b4771,b1242,ECK125121991	0	0
TU_Ju_31308523_LB.exponential_1046	1299471	1306803	+	7333	TTS	6	b4711,b1243,b1244,b1245,b1246,b1247	0	0
TU_Ju_31308523_LB.exponential_1047	1300693	1306803	+	6111	TTS	5	b1243,b1244,b1245,b1246,b1247	0	0
TU_Ju_31308523_LB.exponential_1048	1306772	1307175	-	404	TTS	1	b1248	0	0
TU_Ju_31308523_LB.exponential_1049	1306772	1308672	-	1901	TTS	2	b1249,b1248	0	0
TU_Ju_31308523_LB.exponential_1050	1308962	1310349	-	1388	TTS	1	b1250	0	0
TU_Ju_31308523_LB.exponential_1051	1308962	1310892	-	1931	TTS	2	b1251,b1250	0	0
TU_Ju_31308523_LB.exponential_1052	1310519	1310892	-	374	TTS	1	b1251	0	0
TU_Ju_31308523_LB.exponential_1053	1311056	1311846	+	791	TTS	1	b1252	0	0
TU_Ju_31308523_LB.exponential_1054	1311814	1312274	-	461	TTS	1	b1253	0	0
TU_Ju_31308523_LB.exponential_1055	1311814	1313697	-	1884	TTS	3	b1255,b1254,b1253	0	0
TU_Ju_31308523_LB.exponential_1056	1313950	1314697	+	748	TTS	1	b1256	0	0
TU_Ju_31308523_LB.exponential_1057	1313990	1314697	+	708	TTS	1	b1256	0	0
TU_Ju_31308523_LB.exponential_1058	1314666	1316092	-	1427	TTS	3	b1259,b1258,b1257	0	0
TU_Ju_31308523_LB.exponential_1059	1315787	1316092	-	306	TTS	1	b1259	0	0
TU_Ju_31308523_LB.exponential_1060	1316382	1319944	-	3563	TTS	3	b1262,b1261,b1260	0	0
TU_Ju_31308523_LB.exponential_1061	1322969	1323345	-	377	TTS	1	b1265	0	0
TU_Ju_31308523_LB.exponential_1062	1323187	1327761	+	4575	TTS	4	b1266,b1267,b1268,b1269	0	0
TU_Ju_31308523_LB.exponential_1063	1323764	1327761	+	3998	TTS	3	b1267,b1268,b1269	0	0
TU_Ju_31308523_LB.exponential_1064	1326297	1327761	+	1465	TTS	1	b1269	0	0
TU_Ju_31308523_LB.exponential_1065	1326699	1327761	+	1063	TTS	1	b1269	0	0
TU_Ju_31308523_LB.exponential_1066	1329302	1330415	+	1114	TTS	1	b1272	0	0
TU_Ju_31308523_LB.exponential_1067	1330383	1330714	-	332	TTS	1	b1273	0	0
TU_Ju_31308523_LB.exponential_1068	1330383	1330800	-	418	TTS	1	b1273	0	0
TU_Ju_31308523_LB.exponential_1069	1330790	1333700	+	2911	TTS	1	b1274	0	0
TU_Ju_31308523_LB.exponential_1070	1330819	1333700	+	2882	TTS	1	b1274	0	0
TU_Ju_31308523_LB.exponential_1071	1330979	1333700	+	2722	TTS	1	b1274	0	0
TU_Ju_31308523_LB.exponential_1072	1333760	1334880	+	1121	TTS	1	b1275	0	0
TU_Ju_31308523_LB.exponential_1073	1335075	1335696	+	622	TTS	3	b4522,b4523,b4741	0	0
TU_Ju_31308523_LB.exponential_1074	1335089	1335696	+	608	TTS	3	b4522,b4523,b4741	0	0
TU_Ju_31308523_LB.exponential_1075	1335780	1338550	+	2771	TTS	1	b1276	0	0
TU_Ju_31308523_LB.exponential_1076	1338508	1339190	-	683	TTS	1	b1277	0	0
TU_Ju_31308523_LB.exponential_1077	1338508	1339234	-	727	TTS	1	b1277	0	0
TU_Ju_31308523_LB.exponential_1078	1341869	1343018	+	1150	TTS	2	b1281,b1282	0	0
TU_Ju_31308523_LB.exponential_1079	1342986	1343368	-	383	TTS	1	b1283	0	0
TU_Ju_31308523_LB.exponential_1080	1342986	1343475	-	490	TTS	1	b1283	0	0
TU_Ju_31308523_LB.exponential_1081	1342986	1344549	-	1564	TTS	2	b1284,b1283	0	0
TU_Ju_31308523_LB.exponential_1082	1343546	1344549	-	1004	TTS	1	b1284	0	0
TU_Ju_31308523_LB.exponential_1083	1343546	1344637	-	1092	TTS	2	b4596,b1284	0	0
TU_Ju_31308523_LB.exponential_1084	1346936	1348940	-	2005	TTS	1	b1286	0	0
TU_Ju_31308523_LB.exponential_1085	1346936	1349128	-	2193	TTS	1	b1286	0	0
TU_Ju_31308523_LB.exponential_1086	1346936	1351121	-	4186	TTS	3	b1288,b1287,b1286	0	0
TU_Ju_31308523_LB.exponential_1087	1349694	1350235	+	542	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1088	1350207	1351121	-	915	TTS	1	b1288	0	0
TU_Ju_31308523_LB.exponential_1089	1357747	1358144	-	398	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1090	1361051	1362514	+	1464	TTS	2	b1298,b1299	0	0
TU_Ju_31308523_LB.exponential_1091	1361666	1362514	+	849	TTS	1	b1299	0	0
TU_Ju_31308523_LB.exponential_1092	1368038	1368782	+	745	TTS	1	b1304	0	0
TU_Ju_31308523_LB.exponential_1093	1368038	1370042	+	2005	TTS	5	b1304,b1305,b1306,b1307,b1308	0	0
TU_Ju_31308523_LB.exponential_1094	1369660	1370042	+	383	TTS	1	b1308	0	0
TU_Ju_31308523_LB.exponential_1095	1384068	1386622	+	2555	TTS	2	b1321,b1322	0	0
TU_Ju_31308523_LB.exponential_1096	1384068	1388304	+	4237	TTS	3	b1321,b1322,b1323	0	0
TU_Ju_31308523_LB.exponential_1097	1386690	1388304	+	1615	TTS	1	b1323	0	0
TU_Ju_31308523_LB.exponential_1098	1388265	1388844	-	580	TTS	1	b1324	0	0
TU_Ju_31308523_LB.exponential_1099	1393091	1394884	+	1794	TTS	1	b1329	0	0
TU_Ju_31308523_LB.exponential_1100	1393117	1394884	+	1768	TTS	1	b1329	0	0
TU_Ju_31308523_LB.exponential_1101	1393195	1394884	+	1690	TTS	1	b1329	0	0
TU_Ju_31308523_LB.exponential_1102	1394847	1395973	-	1127	TTS	1	b1330	0	0
TU_Ju_31308523_LB.exponential_1103	1396084	1397655	+	1572	TTS	2	b1331,b1332	0	0
TU_Ju_31308523_LB.exponential_1104	1397328	1397655	+	328	TTS	1	b1332	0	0
TU_Ju_31308523_LB.exponential_1105	1397627	1398659	-	1033	TTS	1	b1333	0	0
TU_Ju_31308523_LB.exponential_1106	1397627	1399552	-	1926	TTS	2	b1334,b1333	0	0
TU_Ju_31308523_LB.exponential_1107	1398698	1399552	-	855	TTS	1	b1334	0	0
TU_Ju_31308523_LB.exponential_1108	1398698	1399620	-	923	TTS	1	b1334	0	0
TU_Ju_31308523_LB.exponential_1109	1398698	1400285	-	1588	TTS	2	b1335,b1334	0	0
TU_Ju_31308523_LB.exponential_1110	1405657	1405751	-	95	TTS	1	b4426	0	0
TU_Ju_31308523_LB.exponential_1111	1405771	1406593	+	823	TTS	1	b1340	0	0
TU_Ju_31308523_LB.exponential_1112	1405834	1406593	+	760	TTS	1	b1340	0	0
TU_Ju_31308523_LB.exponential_1113	1405954	1406593	+	640	TTS	1	b1340	0	0
TU_Ju_31308523_LB.exponential_1114	1406430	1407091	-	662	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1115	1406430	1407869	-	1440	TTS	1	b1341	0	0
TU_Ju_31308523_LB.exponential_1116	1407960	1409249	+	1290	TTS	3	b4773,b1342,b4699	0	0
TU_Ju_31308523_LB.exponential_1117	1408026	1409249	+	1224	TTS	2	b1342,b4699	0	0
TU_Ju_31308523_LB.exponential_1118	1409282	1411008	+	1727	TTS	2	b4743,b1343	0	0
TU_Ju_31308523_LB.exponential_1119	1409473	1411008	+	1536	TTS	1	b1343	0	0
TU_Ju_31308523_LB.exponential_1120	1410927	1411636	-	710	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1121	1410927	1412160	-	1234	TTS	1	b1344	0	0
TU_Ju_31308523_LB.exponential_1122	1410927	1412319	-	1393	TTS	1	b1344	0	0
TU_Ju_31308523_LB.exponential_1123	1435152	1435641	-	490	TTS	1	b1376	0	0
TU_Ju_31308523_LB.exponential_1124	1435152	1435691	-	540	TTS	1	b1376	0	0
TU_Ju_31308523_LB.exponential_1125	1435152	1435710	-	559	TTS	1	b1376	0	0
TU_Ju_31308523_LB.exponential_1126	1437197	1440845	-	3649	TTS	1	b1378	0	0
TU_Ju_31308523_LB.exponential_1127	1441022	1441599	+	578	TTS	1	b4529	0	0
TU_Ju_31308523_LB.exponential_1128	1441259	1441771	-	513	TTS	1	b1379	0	0
TU_Ju_31308523_LB.exponential_1129	1441259	1442883	-	1625	TTS	2	b1380,b1379	0	0
TU_Ju_31308523_LB.exponential_1130	1441259	1442981	-	1723	TTS	2	b1380,b1379	0	0
TU_Ju_31308523_LB.exponential_1131	1441259	1443510	-	2252	TTS	2	b1380,b1379	0	0
TU_Ju_31308523_LB.exponential_1132	1441819	1442883	-	1065	TTS	1	b1380	0	0
TU_Ju_31308523_LB.exponential_1133	1441819	1442950	-	1132	TTS	1	b1380	0	0
TU_Ju_31308523_LB.exponential_1134	1441819	1442981	-	1163	TTS	1	b1380	0	0
TU_Ju_31308523_LB.exponential_1135	1441819	1443510	-	1692	TTS	1	b1380	0	0
TU_Ju_31308523_LB.exponential_1136	1443007	1446378	+	3372	TTS	3	b1381,b1382,b1383	0	0
TU_Ju_31308523_LB.exponential_1137	1445617	1446378	+	762	TTS	2	b1382,b1383	0	0
TU_Ju_31308523_LB.exponential_1138	1447491	1449066	+	1576	TTS	1	b1385	0	0
TU_Ju_31308523_LB.exponential_1139	1448518	1449066	+	549	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1140	1461405	1465127	+	3723	TTS	3	b1398,b1399,b1400	0	0
TU_Ju_31308523_LB.exponential_1141	1463509	1465127	+	1619	TTS	2	b1399,b1400	0	0
TU_Ju_31308523_LB.exponential_1142	1470532	1474066	+	3535	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1143	1472338	1474066	+	1729	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1144	1472494	1474066	+	1573	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1145	1473258	1474066	+	809	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1146	1474146	1475119	+	974	TTS	1	b1406	0	0
TU_Ju_31308523_LB.exponential_1147	1474188	1475119	+	932	TTS	1	b1406	0	0
TU_Ju_31308523_LB.exponential_1148	1482207	1482904	-	698	TTS	1	b1412	0	0
TU_Ju_31308523_LB.exponential_1149	1482207	1483002	-	796	TTS	1	b1412	0	0
TU_Ju_31308523_LB.exponential_1150	1483013	1487022	+	4010	TTS	1	b1413	0	0
TU_Ju_31308523_LB.exponential_1151	1487101	1488078	+	978	TTS	1	b1414	0	0
TU_Ju_31308523_LB.exponential_1152	1487167	1488078	+	912	TTS	1	b1414	0	0
TU_Ju_31308523_LB.exponential_1153	1488192	1489709	+	1518	TTS	1	b1415	0	0
TU_Ju_31308523_LB.exponential_1154	1489677	1490753	-	1077	TTS	1	b4493	1	0
TU_Ju_31308523_LB.exponential_1155	1489677	1490799	-	1123	TTS	1	b4493	1	0
TU_Ju_31308523_LB.exponential_1156	1490875	1492171	+	1297	TTS	3	b1418,b1419,b4774	0	0
TU_Ju_31308523_LB.exponential_1157	1491644	1492171	+	528	TTS	2	b1419,b4774	0	0
TU_Ju_31308523_LB.exponential_1158	1496777	1498551	+	1775	TTS	1	b1424	0	0
TU_Ju_31308523_LB.exponential_1159	1496777	1498907	+	2131	TTS	2	b1424,b1426	0	0
TU_Ju_31308523_LB.exponential_1160	1498605	1498907	+	303	TTS	1	b1426	0	0
TU_Ju_31308523_LB.exponential_1161	1502345	1503158	+	814	TTS	1	b1431	0	0
TU_Ju_31308523_LB.exponential_1162	1502428	1503158	+	731	TTS	1	b1431	0	0
TU_Ju_31308523_LB.exponential_1163	1508789	1509088	-	300	TTS	1	b1436	0	0
TU_Ju_31308523_LB.exponential_1164	1508789	1509112	-	324	TTS	1	b1436	0	0
TU_Ju_31308523_LB.exponential_1165	1516469	1517080	+	612	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1166	1517262	1517918	+	657	TTS	2	b1445,b1446	0	0
TU_Ju_31308523_LB.exponential_1167	1517359	1517918	+	560	TTS	2	b1445,b1446	0	0
TU_Ju_31308523_LB.exponential_1168	1517611	1517918	+	308	TTS	1	b1446	0	0
TU_Ju_31308523_LB.exponential_1169	1517694	1518873	-	1180	TTS	2	b1448,b1447	0	0
TU_Ju_31308523_LB.exponential_1170	1518998	1520094	+	1097	TTS	1	b1449	0	0
TU_Ju_31308523_LB.exponential_1171	1518998	1520957	+	1960	TTS	2	b1449,b1450	0	0
TU_Ju_31308523_LB.exponential_1172	1520133	1520957	+	825	TTS	1	b1450	0	0
TU_Ju_31308523_LB.exponential_1173	1520928	1523094	-	2167	TTS	1	b1451	0	0
TU_Ju_31308523_LB.exponential_1174	1523172	1524476	+	1305	TTS	1	b1452	0	0
TU_Ju_31308523_LB.exponential_1175	1523226	1524476	+	1251	TTS	1	b1452	0	0
TU_Ju_31308523_LB.exponential_1176	1524446	1525574	-	1129	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1177	1524446	1526094	-	1649	TTS	1	b1453	0	0
TU_Ju_31308523_LB.exponential_1178	1534877	1535397	-	521	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1179	1534877	1535878	-	1002	TTS	1	b1464	0	0
TU_Ju_31308523_LB.exponential_1180	1546253	1547206	-	954	TTS	1	b1473	0	0
TU_Ju_31308523_LB.exponential_1181	1547371	1552044	+	4674	TTS	3	b1474,b1475,b1476	0	0
TU_Ju_31308523_LB.exponential_1182	1551705	1552044	+	340	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1183	1552007	1552712	-	706	TTS	1	b1477	0	0
TU_Ju_31308523_LB.exponential_1184	1552007	1553898	-	1892	TTS	2	b1478,b1477	0	0
TU_Ju_31308523_LB.exponential_1185	1552061	1552712	-	652	TTS	1	b1477	0	0
TU_Ju_31308523_LB.exponential_1186	1552061	1553898	-	1838	TTS	2	b1478,b1477	0	0
TU_Ju_31308523_LB.exponential_1187	1553937	1555739	-	1803	TTS	1	b1479	0	0
TU_Ju_31308523_LB.exponential_1188	1553937	1556047	-	2111	TTS	2	b1480,b1479	0	0
TU_Ju_31308523_LB.exponential_1189	1555766	1556047	-	282	TTS	1	b1480	0	0
TU_Ju_31308523_LB.exponential_1190	1555766	1556339	-	574	TTS	2	b1481,b1480	0	0
TU_Ju_31308523_LB.exponential_1191	1567445	1568850	-	1406	TTS	1	b1491	0	0
TU_Ju_31308523_LB.exponential_1192	1568899	1572073	-	3175	TTS	2	b1493,b1492	0	0
TU_Ju_31308523_LB.exponential_1193	1580804	1582555	-	1752	TTS	1	b1498	0	0
TU_Ju_31308523_LB.exponential_1194	1609186	1610724	-	1539	TTS	1	b1521	0	0
TU_Ju_31308523_LB.exponential_1195	1613261	1614727	-	1467	TTS	1	b1525	0	0
TU_Ju_31308523_LB.exponential_1196	1613261	1614845	-	1585	TTS	1	b1525	0	0
TU_Ju_31308523_LB.exponential_1197	1616994	1618244	+	1251	TTS	1	b1528	0	0
TU_Ju_31308523_LB.exponential_1198	1617838	1618244	+	407	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1199	1618218	1618940	-	723	TTS	1	b1529	0	0
TU_Ju_31308523_LB.exponential_1200	1619092	1620239	+	1148	TTS	3	b1530,b1531,b1532	0	0
TU_Ju_31308523_LB.exponential_1201	1622586	1622804	+	219	TTS	1	b4599	0	0
TU_Ju_31308523_LB.exponential_1202	1622816	1622915	-	100	TTS	1	b4698	0	0
TU_Ju_31308523_LB.exponential_1203	1622816	1623877	-	1062	TTS	2	b1535,b4698	0	0
TU_Ju_31308523_LB.exponential_1204	1625288	1625531	-	244	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1205	1625288	1626295	-	1008	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1206	1625288	1627404	-	2117	TTS	1	b1538	0	0
TU_Ju_31308523_LB.exponential_1207	1627426	1628294	+	869	TTS	1	b1539	0	0
TU_Ju_31308523_LB.exponential_1208	1627426	1629076	+	1651	TTS	2	b1539,b1540	0	0
TU_Ju_31308523_LB.exponential_1209	1627490	1628294	+	805	TTS	1	b1539	0	0
TU_Ju_31308523_LB.exponential_1210	1627490	1629076	+	1587	TTS	2	b1539,b1540	0	0
TU_Ju_31308523_LB.exponential_1211	1628325	1629076	+	752	TTS	1	b1540	0	0
TU_Ju_31308523_LB.exponential_1212	1629421	1629991	-	571	TTS	0		0	0
TU_Ju_31308523_LB.exponential_1213	1637557	1637846	-	290	TTS	1	b1550	0	0
TU_Ju_31308523_LB.exponential_1214	1641830	1642386	+	557	TTS	2	b1558,b4750	0	0
TU_Ju_31308523_LB.exponential_1215	1642080	1642386	+	307	TTS	1	b4750	0	0
