id	start	stop	strand	length	term_type	gene_number	genes	pseudo	phantom
TU_Yan_30201986_M9_1582	3040144	3041099	-	956	long	2	b2897,b2896	0	0
TU_Yan_30201986_M9_1583	3041148	3042650	+	1503	long	1	b2898	0	0
TU_Yan_30201986_M9_1584	3041281	3042840	+	1560	long	1	b2898	0	0
TU_Yan_30201986_M9_1585	3042235	3043184	-	950	long	1	b2899	0	0
TU_Yan_30201986_M9_1586	3043485	3045376	+	1892	long	2	b2901,ECK125203394	0	0
TU_Yan_30201986_M9_1587	3043638	3045143	+	1506	TTS	2	b2901,ECK125203394	0	0
TU_Yan_30201986_M9_1588	3043638	3045321	+	1684	long	2	b2901,ECK125203394	0	0
TU_Yan_30201986_M9_1589	3046375	3050775	-	4401	long	2	b2905,b2904	0	0
TU_Yan_30201986_M9_1590	3051138	3055473	-	4336	long	3	b2909,b2908,b2907	0	0
TU_Yan_30201986_M9_1591	3055489	3056867	+	1379	long	3	b2910,b2911,b2912	0	0
TU_Yan_30201986_M9_1592	3055758	3056825	+	1068	long	2	b2911,b2912	0	0
TU_Yan_30201986_M9_1593	3055973	3057165	+	1193	long	3	b2911,b2912,b4446	0	0
TU_Yan_30201986_M9_1594	3056784	3058455	-	1672	long	2	b2913,b4665	0	0
TU_Yan_30201986_M9_1595	3056850	3057278	+	429	long	1	b4446	0	0
TU_Yan_30201986_M9_1596	3057126	3058455	-	1330	TTS	1	b2913	0	0
TU_Yan_30201986_M9_1597	3057208	3059353	-	2146	long	1	b2914	0	0
TU_Yan_30201986_M9_1598	3058641	3059353	-	713	TTS	1	b2914	0	0
TU_Yan_30201986_M9_1599	3059721	3060685	+	965	TTS	1	b2916	0	0
TU_Yan_30201986_M9_1600	3059721	3060951	+	1231	long	1	b2916	0	0
TU_Yan_30201986_M9_1601	3065823	3068836	-	3014	long	3	b2923,b2922,b2921	0	0
TU_Yan_30201986_M9_1602	3067167	3068126	-	960	long	1	b2922	0	0
TU_Yan_30201986_M9_1603	3067310	3069871	-	2562	long	3	b2924,b2923,b2922	0	0
TU_Yan_30201986_M9_1604	3068285	3069892	-	1608	long	1	b2924	0	0
TU_Yan_30201986_M9_1605	3068906	3072857	-	3952	long	3	b2926,b2925,b2924	0	0
TU_Yan_30201986_M9_1606	3068907	3069871	-	965	TTS	1	b2924	0	0
TU_Yan_30201986_M9_1607	3070116	3073724	-	3609	long	3	b2927,b2926,b2925	0	0
TU_Yan_30201986_M9_1608	3070238	3073823	-	3586	long	2	b2927,b2926	0	0
TU_Yan_30201986_M9_1609	3079390	3081714	-	2325	long	1	b2935	0	0
TU_Yan_30201986_M9_1610	3079600	3081714	-	2115	TTS	1	b2935	0	0
TU_Yan_30201986_M9_1611	3081846	3083869	+	2024	long	1	b2936	0	0
TU_Yan_30201986_M9_1612	3082571	3085928	-	3358	long	2	b2938,b2937	0	0
TU_Yan_30201986_M9_1613	3082720	3085945	-	3226	long	2	b2938,b2937	0	0
TU_Yan_30201986_M9_1614	3084037	3086409	-	2373	long	2	b4784,b2939	0	0
TU_Yan_30201986_M9_1615	3086568	3087907	+	1340	TTS	1	b2942	0	0
TU_Yan_30201986_M9_1616	3086568	3087995	+	1428	long	1	b2942	0	0
TU_Yan_30201986_M9_1617	3086648	3087907	+	1260	TTS	1	b2942	0	0
TU_Yan_30201986_M9_1618	3086648	3087908	+	1261	long	1	b2942	0	0
TU_Yan_30201986_M9_1619	3088254	3089716	+	1463	long	1	b2943	0	0
TU_Yan_30201986_M9_1620	3089754	3090366	+	613	long	1	b2944	0	0
TU_Yan_30201986_M9_1621	3091068	3093986	+	2919	long	4	b2946,b2947,b2948,b2949	0	0
TU_Yan_30201986_M9_1622	3091496	3094098	+	2603	long	3	b2947,b2948,b2949	0	0
TU_Yan_30201986_M9_1623	3091786	3094202	+	2417	long	3	b2947,b2948,b2949	0	0
TU_Yan_30201986_M9_1624	3092899	3094202	+	1304	long	2	b2948,b2949	0	0
TU_Yan_30201986_M9_1625	3095060	3098734	+	3675	long	5	b2951,b2952,b2953,b2954,b2955	0	0
TU_Yan_30201986_M9_1626	3095662	3098533	+	2872	long	4	b2952,b2953,b2954,b2955	0	0
TU_Yan_30201986_M9_1627	3100749	3102886	-	2138	long	3	b2960,b2959,b2958	0	0
TU_Yan_30201986_M9_1628	3100778	3101800	-	1023	long	1	b2958	0	0
TU_Yan_30201986_M9_1629	3101260	3102389	-	1130	long	1	b2959	0	0
TU_Yan_30201986_M9_1630	3102990	3105154	+	2165	long	2	b2961,b2962	0	0
TU_Yan_30201986_M9_1631	3103991	3105615	+	1625	long	2	b2962,b2963	0	0
TU_Yan_30201986_M9_1632	3128202	3129586	+	1385	long	1	b2980	0	0
TU_Yan_30201986_M9_1633	3136122	3138610	-	2489	long	1	b2988	0	0
TU_Yan_30201986_M9_1634	3136609	3138610	-	2002	TTS	1	b2988	0	0
TU_Yan_30201986_M9_1635	3138699	3139884	+	1186	long	1	b2989	0	0
TU_Yan_30201986_M9_1636	3139461	3141500	-	2040	long	4	b2993,b2992,b2991,b2990	0	0
TU_Yan_30201986_M9_1637	3139463	3143003	-	3541	long	5	b2994,b2993,b2992,b2991,b2990	0	0
TU_Yan_30201986_M9_1638	3142597	3146770	-	4174	long	4	b2998,b2997,b2996,b2995	0	0
TU_Yan_30201986_M9_1639	3142986	3146363	-	3378	long	3	b2997,b2996,b2995	0	0
TU_Yan_30201986_M9_1640	3146785	3147768	-	984	long	2	b4755,b4658	0	0
TU_Yan_30201986_M9_1641	3147861	3148981	+	1121	long	1	b3001	0	0
TU_Yan_30201986_M9_1642	3148643	3149495	-	853	long	1	b3002	0	0
TU_Yan_30201986_M9_1643	3150490	3152016	-	1527	long	2	b3006,b3005	0	0
TU_Yan_30201986_M9_1644	3152209	3153511	+	1303	TTS	1	b3008	0	0
TU_Yan_30201986_M9_1645	3152209	3154327	+	2119	long	2	b3008,b3009	0	0
TU_Yan_30201986_M9_1646	3155302	3157762	+	2461	long	2	b3011,b3012	0	0
TU_Yan_30201986_M9_1647	3158734	3161179	-	2446	long	1	b4469	0	0
TU_Yan_30201986_M9_1648	3161083	3162917	-	1835	long	1	b3017	0	0
TU_Yan_30201986_M9_1649	3161218	3163566	-	2349	long	2	b3018,b3017	0	0
TU_Yan_30201986_M9_1650	3162607	3166021	-	3415	long	2	b3019,b3018	0	0
TU_Yan_30201986_M9_1651	3165330	3168562	-	3233	long	3	b3022,b3021,b3020	0	0
TU_Yan_30201986_M9_1652	3168682	3169703	-	1022	long	2	b3024,b3023	0	0
TU_Yan_30201986_M9_1653	3169800	3172130	+	2331	long	2	b3025,b3026	0	0
TU_Yan_30201986_M9_1654	3172504	3173496	+	993	TTS	2	b3028,b3029	0	0
TU_Yan_30201986_M9_1655	3172504	3174721	+	2218	long	2	b3028,b3029	0	0
TU_Yan_30201986_M9_1656	3173120	3173633	+	514	long	1	b3029	0	0
TU_Yan_30201986_M9_1657	3173286	3177028	-	3743	long	3	b3032,b3031,b3030	0	0
TU_Yan_30201986_M9_1658	3173296	3175645	-	2350	long	1	b3030	0	0
TU_Yan_30201986_M9_1659	3173305	3176965	-	3661	long	3	b3032,b3031,b3030	0	0
TU_Yan_30201986_M9_1660	3173414	3176921	-	3508	long	3	b3032,b3031,b3030	0	0
TU_Yan_30201986_M9_1661	3174801	3177991	-	3191	long	4	b3034,b3033,b3032,b3031	0	0
TU_Yan_30201986_M9_1662	3175124	3177515	-	2392	long	3	b3033,b3032,b3031	0	0
TU_Yan_30201986_M9_1663	3175177	3177710	-	2534	long	3	b3033,b3032,b3031	0	0
TU_Yan_30201986_M9_1664	3175909	3178077	-	2169	long	3	b3034,b3033,b3032	0	0
TU_Yan_30201986_M9_1665	3177865	3179730	+	1866	long	1	b3035	0	0
TU_Yan_30201986_M9_1666	3178000	3181249	+	3250	long	3	b3035,b3036,b3037	0	0
TU_Yan_30201986_M9_1667	3178073	3181773	+	3701	long	4	b3035,b3036,b3037,b3038	0	0
TU_Yan_30201986_M9_1668	3179716	3181617	+	1902	TTS	2	b3037,b3038	0	0
TU_Yan_30201986_M9_1669	3179716	3181915	+	2200	long	2	b3037,b3038	0	0
TU_Yan_30201986_M9_1670	3182423	3183527	+	1105	long	1	b3040	0	0
TU_Yan_30201986_M9_1671	3182451	3183365	+	915	long	1	b3040	0	0
TU_Yan_30201986_M9_1672	3183747	3184718	-	972	long	2	ECK120002646,b3041	0	0
TU_Yan_30201986_M9_1673	3184812	3186019	+	1208	long	2	b3042,b3043	0	0
TU_Yan_30201986_M9_1674	3194833	3196780	-	1948	long	2	b3052,b4611	0	0
TU_Yan_30201986_M9_1675	3195095	3196780	-	1686	TTS	2	b3052,b4611	0	0
TU_Yan_30201986_M9_1676	3196660	3201032	-	4373	long	2	b3054,b3053	0	0
TU_Yan_30201986_M9_1677	3201041	3203566	+	2526	long	2	b3055,b3056	0	0
TU_Yan_30201986_M9_1678	3201179	3203290	+	2112	long	2	b3055,b3056	0	0
TU_Yan_30201986_M9_1679	3201863	3203345	+	1483	long	1	b3056	0	0
TU_Yan_30201986_M9_1680	3203059	3204183	-	1125	long	1	b3057	0	0
TU_Yan_30201986_M9_1681	3203296	3204637	-	1342	long	2	b3058,b3057	0	0
TU_Yan_30201986_M9_1682	3204654	3205604	+	951	long	1	b3059	0	0
TU_Yan_30201986_M9_1683	3209051	3210566	-	1516	long	1	b3064	0	0
TU_Yan_30201986_M9_1684	3210646	3211075	+	430	TTS	1	b3065	0	0
TU_Yan_30201986_M9_1685	3210646	3214191	+	3546	long	2	b3065,b3066	0	0
TU_Yan_30201986_M9_1686	3210718	3211076	+	359	TTS	1	b3065	0	0
TU_Yan_30201986_M9_1687	3210718	3214774	+	4057	long	2	b3065,b3066	0	0
TU_Yan_30201986_M9_1688	3212855	3214968	+	2114	TTS	1	b3067	0	0
TU_Yan_30201986_M9_1689	3212855	3214968	+	2114	long	1	b3067	0	0
TU_Yan_30201986_M9_1690	3214308	3216537	-	2230	long	2	b3070,b3068	0	0
TU_Yan_30201986_M9_1691	3215678	3216537	-	860	TTS	1	b3070	0	0
TU_Yan_30201986_M9_1692	3216752	3217802	+	1051	long	1	b3071	0	0
TU_Yan_30201986_M9_1693	3233558	3234480	-	923	long	2	b3083,b3082	0	0
TU_Yan_30201986_M9_1694	3234488	3235917	-	1430	long	1	b3084	0	0
TU_Yan_30201986_M9_1695	3237281	3238537	+	1257	long	1	b3087	0	0
TU_Yan_30201986_M9_1696	3239862	3241227	+	1366	TTS	1	b3089	0	0
TU_Yan_30201986_M9_1697	3239862	3241808	+	1947	long	1	b3089	0	0
TU_Yan_30201986_M9_1698	3246623	3247588	+	966	long	1	b3094	0	0
TU_Yan_30201986_M9_1699	3247604	3248919	+	1316	long	3	b4787,b3095,b3096	0	0
TU_Yan_30201986_M9_1700	3249064	3250455	+	1392	long	3	b3098,b3099,b3100	0	0
TU_Yan_30201986_M9_1701	3249497	3250410	+	914	long	2	b3099,b3100	0	0
TU_Yan_30201986_M9_1702	3252988	3254278	-	1291	long	1	b3105	0	0
TU_Yan_30201986_M9_1703	3253115	3254242	-	1128	long	1	b3105	0	0
TU_Yan_30201986_M9_1704	3253272	3254242	-	971	TTS	1	b3105	0	0
TU_Yan_30201986_M9_1705	3254296	3255379	+	1084	long	2	b3106,b3107	0	0
TU_Yan_30201986_M9_1706	3270129	3270592	-	464	long	1	b3123	0	0
TU_Yan_30201986_M9_1707	3270215	3270592	-	378	TTS	1	b3123	0	0
TU_Yan_30201986_M9_1708	3276972	3278055	+	1084	long	2	b3129,b3130	0	0
TU_Yan_30201986_M9_1709	3277460	3278704	-	1245	long	1	b3131	0	0
TU_Yan_30201986_M9_1710	3291613	3293568	-	1956	long	1	b3146	0	0
TU_Yan_30201986_M9_1711	3293369	3297170	+	3802	long	4	b3147,b3148,b3149,b3150	0	0
TU_Yan_30201986_M9_1712	3294916	3297157	+	2242	long	3	b3148,b3149,b3150	0	0
TU_Yan_30201986_M9_1713	3295743	3297099	+	1357	long	2	b3149,b3150	0	0
TU_Yan_30201986_M9_1714	3296071	3297066	+	996	long	1	b3150	0	0
TU_Yan_30201986_M9_1715	3296479	3298172	-	1694	long	1	b3151	0	0
TU_Yan_30201986_M9_1716	3296813	3298912	-	2100	long	2	b3152,b3151	0	0
TU_Yan_30201986_M9_1717	3299057	3299936	-	880	long	1	b3154	0	0
TU_Yan_30201986_M9_1718	3299299	3301368	-	2070	long	3	b3157,b3156,b3154	0	0
TU_Yan_30201986_M9_1719	3300044	3301302	-	1259	long	2	b3157,b3156	0	0
TU_Yan_30201986_M9_1720	3300056	3301612	-	1557	long	2	b3157,b3156	0	0
TU_Yan_30201986_M9_1721	3300064	3301317	-	1254	long	2	b3157,b3156	0	0
TU_Yan_30201986_M9_1722	3300147	3301412	-	1266	long	2	b3157,b3156	0	0
TU_Yan_30201986_M9_1723	3300209	3301302	-	1094	TTS	2	b3157,b3156	0	0
TU_Yan_30201986_M9_1724	3300209	3301368	-	1160	TTS	2	b3157,b3156	0	0
TU_Yan_30201986_M9_1725	3303422	3305002	+	1581	long	1	b3160	0	0
TU_Yan_30201986_M9_1726	3304381	3305860	-	1480	long	1	b3161	0	0
TU_Yan_30201986_M9_1727	3305902	3307885	-	1984	long	1	b3162	0	0
TU_Yan_30201986_M9_1728	3306236	3308699	-	2464	long	1	b4685	0	0
TU_Yan_30201986_M9_1729	3311226	3311784	-	559	long	1	b3165	0	0
TU_Yan_30201986_M9_1730	3311369	3311784	-	416	TTS	1	b3165	0	0
TU_Yan_30201986_M9_1731	3314018	3318297	-	4280	long	3	b3171,b3170,b3169	0	0
TU_Yan_30201986_M9_1732	3314210	3318175	-	3966	long	2	b3170,b3169	0	0
TU_Yan_30201986_M9_1733	3314786	3317214	-	2429	long	0		0	0
TU_Yan_30201986_M9_1734	3318141	3318375	-	235	long	1	b3171	0	0
TU_Yan_30201986_M9_1735	3318559	3320017	+	1459	TTS	1	b3172	0	0
TU_Yan_30201986_M9_1736	3318559	3320323	+	1765	long	1	b3172	0	0
TU_Yan_30201986_M9_1737	3321977	3324325	-	2349	long	3	b3176,b3175,b3174	0	0
TU_Yan_30201986_M9_1738	3322032	3322587	-	556	long	2	b3175,b3174	0	0
TU_Yan_30201986_M9_1739	3322033	3322634	-	602	long	2	b3175,b3174	0	0
TU_Yan_30201986_M9_1740	3322841	3326978	-	4138	long	2	b3178,b3177	0	0
TU_Yan_30201986_M9_1741	3324098	3327731	-	3634	long	2	b3179,b3178	0	0
TU_Yan_30201986_M9_1742	3324938	3326978	-	2041	TTS	1	b3178	0	0
TU_Yan_30201986_M9_1743	3324938	3327347	-	2410	long	1	b3178	0	0
TU_Yan_30201986_M9_1744	3324938	3327515	-	2578	long	1	b3178	0	0
TU_Yan_30201986_M9_1745	3324938	3328198	-	3261	long	2	b3179,b3178	0	0
TU_Yan_30201986_M9_1746	3324940	3327052	-	2113	long	1	b3178	0	0
TU_Yan_30201986_M9_1747	3325253	3328861	-	3609	long	2	b3181,b3179	0	0
TU_Yan_30201986_M9_1748	3325267	3327591	-	2325	long	0		0	0
TU_Yan_30201986_M9_1749	3325812	3328087	-	2276	long	1	b3179	0	0
TU_Yan_30201986_M9_1750	3326127	3327541	-	1415	long	0		0	0
TU_Yan_30201986_M9_1751	3326464	3328852	-	2389	long	2	b3181,b3179	0	0
TU_Yan_30201986_M9_1752	3326511	3327683	-	1173	long	1	b3179	0	0
TU_Yan_30201986_M9_1753	3327758	3328198	+	441	long	1	b3180	0	0
TU_Yan_30201986_M9_1754	3328935	3330807	+	1873	long	1	b3182	0	0
TU_Yan_30201986_M9_1755	3330128	3333515	-	3388	long	4	b3186,b3185,b3184,b3183	0	0
TU_Yan_30201986_M9_1756	3330400	3332141	-	1742	long	1	b3183	0	0
TU_Yan_30201986_M9_1757	3332804	3333515	-	712	TTS	2	b3186,b3185	0	0
TU_Yan_30201986_M9_1758	3333512	3334729	+	1218	long	1	b3187	0	0
TU_Yan_30201986_M9_1759	3333624	3334782	+	1159	long	1	b3187	0	0
TU_Yan_30201986_M9_1760	3333635	3334991	+	1357	long	1	b3187	0	0
TU_Yan_30201986_M9_1761	3334848	3336832	-	1985	long	2	b3190,b3189	0	0
TU_Yan_30201986_M9_1762	3334935	3337936	-	3002	long	4	b3192,b3191,b3190,b3189	0	0
TU_Yan_30201986_M9_1763	3334984	3336626	-	1643	long	1	b3189	0	0
TU_Yan_30201986_M9_1764	3335496	3339288	-	3793	long	5	b3194,b3193,b3192,b3191,b3190	0	0
TU_Yan_30201986_M9_1765	3336444	3340121	-	3678	long	6	b3195,b3194,b3193,b3192,b3191,b3190	0	0
TU_Yan_30201986_M9_1766	3336844	3340243	-	3400	long	5	b3195,b3194,b3193,b3192,b3191	0	0
TU_Yan_30201986_M9_1767	3336867	3340101	-	3235	long	5	b3195,b3194,b3193,b3192,b3191	0	0
TU_Yan_30201986_M9_1768	3336872	3337936	-	1065	TTS	2	b3192,b3191	0	0
TU_Yan_30201986_M9_1769	3337002	3340132	-	3131	long	4	b3195,b3194,b3193,b3192	0	0
TU_Yan_30201986_M9_1770	3340673	3342935	+	2263	long	2	b3197,b3198	0	0
TU_Yan_30201986_M9_1771	3340717	3344304	+	3588	long	4	b3197,b3198,b3199,b3200	0	0
TU_Yan_30201986_M9_1772	3341717	3343823	+	2107	long	2	b3198,b3199	0	0
TU_Yan_30201986_M9_1773	3342012	3345231	+	3220	long	4	b3198,b3199,b3200,b3201	0	0
TU_Yan_30201986_M9_1774	3342870	3346294	+	3425	long	3	b3200,b3201,b3202	0	0
TU_Yan_30201986_M9_1775	3344680	3348060	+	3381	long	5	b3202,b3203,b3204,b3205,ECK125122006	0	0
TU_Yan_30201986_M9_1776	3346077	3348337	+	2261	long	5	b3203,b3204,b3205,ECK125122006,b3206	0	0
TU_Yan_30201986_M9_1777	3348425	3349444	+	1020	long	1	b3207	0	0
TU_Yan_30201986_M9_1778	3348724	3350559	-	1836	long	2	b3209,b3208	0	0
TU_Yan_30201986_M9_1779	3361130	3362028	+	899	long	1	b3214	0	0
TU_Yan_30201986_M9_1780	3365574	3366746	-	1173	long	2	b3218,ECK125272708	0	0
TU_Yan_30201986_M9_1781	3373643	3374518	-	876	long	1	b3226	0	0
TU_Yan_30201986_M9_1782	3375250	3377565	-	2316	long	3	b3229,b3228,ECK125122001	0	0
TU_Yan_30201986_M9_1783	3376246	3377565	-	1320	TTS	2	b3229,b3228	0	0
TU_Yan_30201986_M9_1784	3376494	3378803	-	2310	long	3	b3231,b3230,b3229	0	0
TU_Yan_30201986_M9_1785	3377753	3378803	-	1051	TTS	2	b3231,b3230	0	0
TU_Yan_30201986_M9_1786	3377753	3380107	-	2355	long	3	b3232,b3231,b3230	0	0
TU_Yan_30201986_M9_1787	3378732	3380059	-	1328	long	1	b3232	0	0
TU_Yan_30201986_M9_1788	3380125	3380623	+	499	TTS	1	b3233	0	0
TU_Yan_30201986_M9_1789	3380125	3382157	+	2033	long	2	b3233,b3234	0	0
TU_Yan_30201986_M9_1790	3380659	3382981	+	2323	long	1	b3234	0	0
TU_Yan_30201986_M9_1791	3380697	3382735	+	2039	long	1	b3234	0	0
TU_Yan_30201986_M9_1792	3382172	3383316	+	1145	long	1	b3235	0	0
TU_Yan_30201986_M9_1793	3382993	3384472	-	1480	long	1	b3236	0	0
TU_Yan_30201986_M9_1794	3383281	3384472	-	1192	TTS	1	b3236	0	0
TU_Yan_30201986_M9_1795	3384676	3385214	+	539	long	1	b3237	0	0
TU_Yan_30201986_M9_1796	3388942	3390541	+	1600	long	1	b3243	0	0
TU_Yan_30201986_M9_1797	3390334	3392421	-	2088	long	1	b3244	0	0
TU_Yan_30201986_M9_1798	3397502	3401128	-	3627	long	4	b3251,b3250,b3249,b3248	0	0
TU_Yan_30201986_M9_1799	3398026	3401354	-	3329	long	3	b3251,b3250,b3249	0	0
TU_Yan_30201986_M9_1800	3399901	3401754	-	1854	long	1	b3251	0	0
TU_Yan_30201986_M9_1801	3400000	3403420	-	3421	long	2	b3252,b3251	0	0
TU_Yan_30201986_M9_1802	3403378	3404593	+	1216	long	1	b3253	0	0
TU_Yan_30201986_M9_1803	3403444	3404758	+	1315	long	2	b3253,b4697	0	0
TU_Yan_30201986_M9_1804	3405138	3408577	+	3440	long	3	b3255,b3256,b3257	0	0
TU_Yan_30201986_M9_1805	3405172	3407310	+	2139	TTS	2	b3255,b3256	0	0
TU_Yan_30201986_M9_1806	3405172	3408786	+	3615	long	3	b3255,b3256,b3257	0	0
TU_Yan_30201986_M9_1807	3405244	3407437	+	2194	long	2	b3255,b3256	0	0
TU_Yan_30201986_M9_1808	3407349	3410410	+	3062	long	3	b3257,b3258,b3259	0	0
TU_Yan_30201986_M9_1809	3410248	3412216	+	1969	long	2	b3260,b3261	0	0
TU_Yan_30201986_M9_1810	3423601	3426861	-	3261	long	2	b3275,b3274	0	0
TU_Yan_30201986_M9_1811	3423681	3426710	-	3030	long	0		0	0
TU_Yan_30201986_M9_1812	3426141	3429047	-	2907	long	3	b3278,b3277,b3276	0	0
TU_Yan_30201986_M9_1813	3426893	3428938	-	2046	long	3	b3278,b3277,b3276	0	0
TU_Yan_30201986_M9_1814	3426967	3428191	-	1225	long	1	b3277	0	0
TU_Yan_30201986_M9_1815	3427095	3429237	-	2143	long	1	b3278	0	0
TU_Yan_30201986_M9_1816	3427126	3428385	-	1260	long	0		0	0
TU_Yan_30201986_M9_1817	3429211	3430110	+	900	long	1	b3279	0	0
TU_Yan_30201986_M9_1818	3429766	3431991	-	2226	long	4	b3283,b3282,b3281,b3280	0	0
TU_Yan_30201986_M9_1819	3430200	3432603	-	2404	long	3	b3284,b3283,b3282	0	0
TU_Yan_30201986_M9_1820	3433649	3437549	+	3901	long	3	b3287,b3288,b3289	0	0
TU_Yan_30201986_M9_1821	3433797	3437018	+	3222	long	2	b3288,b3289	0	0
TU_Yan_30201986_M9_1822	3438339	3439538	-	1200	long	3	b3293,b3292,b4550	0	0
TU_Yan_30201986_M9_1823	3438476	3439546	-	1071	long	2	b3293,b3292	0	0
TU_Yan_30201986_M9_1824	3438808	3442562	-	3755	long	6	b3298,b3297,b3296,b3295,b3294,b3293	0	0
TU_Yan_30201986_M9_1825	3439572	3442562	-	2991	TTS	5	b3298,b3297,b3296,b3295,b3294	0	0
TU_Yan_30201986_M9_1826	3439572	3443129	-	3558	TTS	6	b3299,b3298,b3297,b3296,b3295,b3294	0	0
TU_Yan_30201986_M9_1827	3439572	3443129	-	3558	long	6	b3299,b3298,b3297,b3296,b3295,b3294	0	0
TU_Yan_30201986_M9_1828	3439572	3443350	-	3779	long	6	b3299,b3298,b3297,b3296,b3295,b3294	0	0
TU_Yan_30201986_M9_1829	3440951	3445220	-	4270	long	7	b3302,b3301,b3300,b3299,b3298,b3297,b3296	0	0
TU_Yan_30201986_M9_1830	3441521	3445853	-	4333	long	8	b3304,b3303,b3302,b3301,b3300,b3299,b3298,b3297	0	0
TU_Yan_30201986_M9_1831	3443625	3448218	-	4594	long	10	b3310,b3309,b3308,b3307,b3306,b3305,b3304,b3303,b3302,b3301	0	0
TU_Yan_30201986_M9_1832	3443626	3446965	-	3340	long	7	b3307,b3306,b3305,b3304,b3303,b3302,b3301	0	0
TU_Yan_30201986_M9_1833	3443626	3448301	-	4676	long	10	b3310,b3309,b3308,b3307,b3306,b3305,b3304,b3303,b3302,b3301	0	0
TU_Yan_30201986_M9_1834	3443876	3448243	-	4368	long	10	b3310,b3309,b3308,b3307,b3306,b3305,b3304,b3303,b3302,b3301	0	0
TU_Yan_30201986_M9_1835	3443881	3448141	-	4261	long	9	b3309,b3308,b3307,b3306,b3305,b3304,b3303,b3302,b3301	0	0
TU_Yan_30201986_M9_1836	3444464	3447988	-	3525	long	8	b3309,b3308,b3307,b3306,b3305,b3304,b3303,b3302	0	0
TU_Yan_30201986_M9_1837	3444478	3448450	-	3973	long	9	b3310,b3309,b3308,b3307,b3306,b3305,b3304,b3303,b3302	0	0
TU_Yan_30201986_M9_1838	3444958	3448559	-	3602	long	7	b3310,b3309,b3308,b3307,b3306,b3305,b3304	0	0
TU_Yan_30201986_M9_1839	3445581	3449424	-	3844	long	9	b3313,b3312,b3311,b3310,b3309,b3308,b3307,b3306,b3305	0	0
TU_Yan_30201986_M9_1840	3446334	3450197	-	3864	long	8	b3314,b3313,b3312,b3311,b3310,b3309,b3308,b3307	0	0
TU_Yan_30201986_M9_1841	3446911	3449128	-	2218	long	4	b3312,b3311,b3310,b3309	0	0
TU_Yan_30201986_M9_1842	3448260	3451229	-	2970	long	6	b3316,b3315,b3314,b3313,b3312,b3311	0	0
TU_Yan_30201986_M9_1843	3448841	3453441	-	4601	long	8	b3321,b3320,b3319,b3318,b3317,b3316,b3315,b3314	0	0
TU_Yan_30201986_M9_1844	3449458	3453354	-	3897	long	7	b3321,b3320,b3319,b3318,b3317,b3316,b3315	0	0
TU_Yan_30201986_M9_1845	3449510	3453382	-	3873	long	7	b3321,b3320,b3319,b3318,b3317,b3316,b3315	0	0
TU_Yan_30201986_M9_1846	3449823	3453482	-	3660	long	7	b3321,b3320,b3319,b3318,b3317,b3316,b3315	0	0
TU_Yan_30201986_M9_1847	3450259	3453441	-	3183	TTS	5	b3321,b3320,b3319,b3318,b3317	0	0
TU_Yan_30201986_M9_1848	3465855	3467010	-	1156	long	2	b3337,b3336	0	0
TU_Yan_30201986_M9_1849	3469983	3471724	-	1742	long	1	b3339	0	0
TU_Yan_30201986_M9_1850	3470031	3471546	-	1516	long	1	b3339	0	0
TU_Yan_30201986_M9_1851	3470092	3471583	-	1492	TTS	1	b3339	0	0
TU_Yan_30201986_M9_1852	3470092	3471724	-	1633	TTS	1	b3339	0	0
TU_Yan_30201986_M9_1853	3470092	3471442	-	1351	long	1	b3339	0	0
TU_Yan_30201986_M9_1854	3470092	3471583	-	1492	long	1	b3339	0	0
TU_Yan_30201986_M9_1855	3470092	3471873	-	1782	long	1	b3339	0	0
TU_Yan_30201986_M9_1856	3470092	3473682	-	3591	long	2	b3340,b3339	0	0
TU_Yan_30201986_M9_1857	3470095	3474617	-	4523	long	4	b3342,b3341,b3340,b3339	0	0
TU_Yan_30201986_M9_1858	3470299	3474650	-	4352	long	3	b3342,b3341,b3340	0	0
TU_Yan_30201986_M9_1859	3471323	3474617	-	3295	TTS	3	b3342,b3341,b3340	0	0
TU_Yan_30201986_M9_1860	3473371	3476541	-	3171	long	6	b3346,b3345,b3344,b3343,b3342,b3341	0	0
TU_Yan_30201986_M9_1861	3474454	3476504	-	2051	long	4	b3346,b3345,b3344,b3343	0	0
TU_Yan_30201986_M9_1862	3475364	3477467	-	2104	long	2	b3347,b3346	0	0
TU_Yan_30201986_M9_1863	3475583	3477526	-	1944	long	2	b3347,b3346	0	0
TU_Yan_30201986_M9_1864	3476568	3477467	-	900	TTS	1	b3347	0	0
TU_Yan_30201986_M9_1865	3477602	3478558	-	957	long	1	b3349	0	0
TU_Yan_30201986_M9_1866	3477604	3478525	-	922	long	1	b3349	0	0
TU_Yan_30201986_M9_1867	3477861	3478558	-	698	TTS	1	b3349	0	0
TU_Yan_30201986_M9_1868	3478949	3481251	-	2303	long	1	b3351	0	0
TU_Yan_30201986_M9_1869	3481196	3484693	+	3498	long	3	b3352,b3353,b3354	0	0
TU_Yan_30201986_M9_1870	3481257	3484638	+	3382	long	3	b3352,b3353,b3354	0	0
TU_Yan_30201986_M9_1871	3484310	3485649	+	1340	long	1	b3355	0	0
TU_Yan_30201986_M9_1872	3484327	3485786	+	1460	long	1	b3355	0	0
TU_Yan_30201986_M9_1873	3484762	3485844	-	1083	long	1	b3356	0	0
TU_Yan_30201986_M9_1874	3485952	3486794	+	843	TTS	1	b3357	0	0
